csn,csn_conv_index,conversation_id,title,default_model_slug,create_time,create_time_iso,n_user_msgs,first_user_time,first_user_time_iso,last_user_time,last_user_time_iso,recovered_id_str,recovered_id_confidence,recovered_id_date_source,recovered_id_time_source,recovered_id_comp_source,participant_id,participant_id_source,participant_id_confidence,csn_eval,n_user_messages,cognitive_engagement,query_sophistication,self_directedness,iterative_refinement,learning_orientation,agency_ownership,linguistic_production,memory_retention,metacognitive_awareness,overall_learning_quality,esperanto_usage_pct,mean_query_length,qt_translation,qt_grammar,qt_usage,qt_clarification,qt_application,qt_meta,error,id,id_date,id_time,id_computer,id_source,id_confidence,is_main_session,csn_list,n_conversations,total_user_msgs,first_user_time_participant,first_user_time_iso_participant,last_user_time_participant,last_user_time_iso_participant,duration_min
CSN16,16,674eddfa-88ec-8013-b8d0-1bd24cee2b97,Date Time Identifier Query,gpt-4o,1733221883.537607,2024-12-03T10:31:23.537607+00:00,7,1733221882.29,2024-12-03T10:31:22.290000+00:00,1733222186.658,2024-12-03T10:36:26.658000+00:00,,,,,,03122024_1032_16,recovered_unique,high,CSN16,7,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,33.0,8.57,0.0,33.0,33.0,33.0,0.0,0.0,,03122024_1032_16,2024-12-03,10:32,16,recovered_unique,high,True,CSN16,1,7,1733221882.29,2024-12-03T10:31:22.290000+00:00,1733222186.658,2024-12-03T10:36:26.658000+00:00,5.072800000508626
CSN16,17,67486288-3f38-8013-bd0c-101cc1692241,Event Schedule Summary,gpt-4o,1732797064.548313,2024-11-28T12:31:04.548313+00:00,9,1732797064.022,2024-11-28T12:31:04.022000+00:00,1732797729.757,2024-11-28T12:42:09.757000+00:00,,,,,,28112024_1231_0,synthetic_from_conv_time,synthetic_low,CSN16,8,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,30.0,5.125,70.0,20.0,0.0,0.0,10.0,0.0,,28112024_1231_0,2024-11-28,12:31,0,synthetic_from_conv_time,synthetic_low,False,CSN16;CSN9,2,19,1732797064.022,2024-11-28T12:31:04.022000+00:00,1732797729.757,2024-11-28T12:42:09.757000+00:00,11.09558333158493
CSN17,0,67518181-d288-8008-86e1-b883e957268e,ID Confirmation and Assistance,gpt-4o,1733394818.072759,2024-12-05T10:33:38.072759+00:00,1,1733394818.076653,2024-12-05T10:33:38.076653+00:00,1733394818.076653,2024-12-05T10:33:38.076653+00:00,,,,,,01122024_1000_17,recovered_unique,high,CSN17,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,01122024_1000_17,2024-12-01,10:00,17,recovered_unique,high,True,CSN17,1,1,1733394818.076653,2024-12-05T10:33:38.076653+00:00,1733394818.076653,2024-12-05T10:33:38.076653+00:00,0.0
CSN17,1,6751d622-5e60-8008-9f27-4fa8a6609445,ID Assistance,gpt-4o,1733416482.557736,2024-12-05T16:34:42.557736+00:00,25,1733416482.560618,2024-12-05T16:34:42.560618+00:00,1733417843.98271,2024-12-05T16:57:23.982710+00:00,,,,,,05122024_1615_17,recovered_unique,high,CSN17,25,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,70.0,4.8,20.0,40.0,20.0,10.0,10.0,0.0,,05122024_1615_17,2024-12-05,16:15,17,recovered_unique,high,True,CSN17,1,25,1733416482.560618,2024-12-05T16:34:42.560618+00:00,1733417843.98271,2024-12-05T16:57:23.982710+00:00,22.69036819934845
CSN17,2,6751c410-6dbc-8008-8b11-eddcaeeab736,Esperanto verbo flugi,gpt-4o,1733411856.767489,2024-12-05T15:17:36.767489+00:00,12,1733411856.775205,2024-12-05T15:17:36.775205+00:00,1733412904.516023,2024-12-05T15:35:04.516023+00:00,,,,,,05122024_1517_0,synthetic_from_conv_time,synthetic_low,CSN17,12,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.5,40.0,6.25,70.0,10.0,10.0,10.0,0.0,0.0,,05122024_1517_0,2024-12-05,15:17,0,synthetic_from_conv_time,synthetic_low,True,CSN17,1,12,1733411856.775205,2024-12-05T15:17:36.775205+00:00,1733412904.516023,2024-12-05T15:35:04.516023+00:00,17.46234696706136
CSN17,3,67518181-ebcc-8008-8713-202feec43ad6,ID Provided Assistance,gpt-4o,1733394818.122515,2024-12-05T10:33:38.122515+00:00,9,1733394818.126912,2024-12-05T10:33:38.126912+00:00,1733395177.611871,2024-12-05T10:39:37.611871+00:00,,,,,,01122024_1033_17,imputed_from_multi_candidates,imputed_medium,CSN17,8,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,20.0,5.375,20.0,40.0,20.0,0.0,20.0,0.0,,01122024_1033_17,2024-12-01,10:33,17,imputed_from_multi_candidates,imputed_medium,True,CSN17,1,9,1733394818.126912,2024-12-05T10:33:38.126912+00:00,1733395177.611871,2024-12-05T10:39:37.611871+00:00,5.99141598145167
CSN17,4,67506d12-5a28-8008-b8a3-07643b4d8db9,Meaning of Hol,gpt-4o,1733324050.601891,2024-12-04T14:54:10.601891+00:00,1,1733324050.609203,2024-12-04T14:54:10.609203+00:00,1733324050.609203,2024-12-04T14:54:10.609203+00:00,,,,,,04122024_1454_0,synthetic_from_conv_time,synthetic_low,CSN17,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,04122024_1454_0,2024-12-04,14:54,0,synthetic_from_conv_time,synthetic_low,True,CSN17,1,1,1733324050.609203,2024-12-04T14:54:10.609203+00:00,1733324050.609203,2024-12-04T14:54:10.609203+00:00,0.0
CSN17,5,67506445-6908-8008-bf40-738389895c63,ID Request Response,gpt-4o,1733321797.659798,2024-12-04T14:16:37.659798+00:00,1,1733321797.663477,2024-12-04T14:16:37.663477+00:00,1733321797.663477,2024-12-04T14:16:37.663477+00:00,,,,,,04122024_1345_17,recovered_unique,high,CSN17,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,,04122024_1345_17,2024-12-04,13:45,17,recovered_unique,high,True,CSN17,1,1,1733321797.663477,2024-12-04T14:16:37.663477+00:00,1733321797.663477,2024-12-04T14:16:37.663477+00:00,0.0
CSN17,6,675096bb-28d0-8008-adda-e851efd014d3,ID Assistance Request,gpt-4o,1733334715.41864,2024-12-04T17:51:55.418640+00:00,6,1733334715.422066,2024-12-04T17:51:55.422066+00:00,1733335376.738095,2024-12-04T18:02:56.738095+00:00,,,,,,04122024_1730_17,recovered_unique,high,CSN17,6,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.5,20.0,5.5,50.0,25.0,0.0,0.0,25.0,0.0,,04122024_1730_17,2024-12-04,17:30,17,recovered_unique,high,True,CSN17,1,6,1733334715.422066,2024-12-04T17:51:55.422066+00:00,1733335376.738095,2024-12-04T18:02:56.738095+00:00,11.021933817863465
CSN17,7,67508665-0278-8008-939e-20c11639e4cf,ID Format Explanation,gpt-4o,1733330533.457708,2024-12-04T16:42:13.457708+00:00,5,1733330533.462958,2024-12-04T16:42:13.462958+00:00,1733331059.114668,2024-12-04T16:50:59.114668+00:00,,,,,,04122024_1642_0,synthetic_from_conv_time,synthetic_low,CSN17,5,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.5,20.0,9.2,20.0,40.0,20.0,20.0,0.0,0.0,,04122024_1642_0,2024-12-04,16:42,0,synthetic_from_conv_time,synthetic_low,True,CSN17,1,5,1733330533.462958,2024-12-04T16:42:13.462958+00:00,1733331059.114668,2024-12-04T16:50:59.114668+00:00,8.760861829916637
CSN17,8,675074e6-8254-8008-8891-2c00a08c69b5,ID Mismatch Clarification,gpt-4o,1733326054.702777,2024-12-04T15:27:34.702777+00:00,11,1733326054.705529,2024-12-04T15:27:34.705529+00:00,1733326570.925943,2024-12-04T15:36:10.925943+00:00,,,,,,04122024_1527_17,recovered_unique,high,CSN17,11,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,60.0,4.7272727272727275,40.0,30.0,20.0,0.0,10.0,0.0,,04122024_1527_17,2024-12-04,15:27,17,recovered_unique,high,True,CSN17,1,11,1733326054.705529,2024-12-04T15:27:34.705529+00:00,1733326570.925943,2024-12-04T15:36:10.925943+00:00,8.603673565387727
CSN17,9,675050af-f084-8008-8ebd-1a1de1ad32ed,ID Confirmation Assistance,gpt-4o,1733316784.195332,2024-12-04T12:53:04.195332+00:00,20,1733316784.198791,2024-12-04T12:53:04.198791+00:00,1733317811.459407,2024-12-04T13:10:11.459407+00:00,,,,,,04122024_1230_17,recovered_unique,high,CSN17,20,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,45.0,8.5,25.0,20.0,25.0,15.0,10.0,5.0,,04122024_1230_17,2024-12-04,12:30,17,recovered_unique,high,True,CSN17,1,20,1733316784.198791,2024-12-04T12:53:04.198791+00:00,1733317811.459407,2024-12-04T13:10:11.459407+00:00,17.121010267734526
CSN17,10,675040dc-e91c-8008-9786-ede500e1b96c,ID Provided Assistance,gpt-4o,1733312733.825154,2024-12-04T11:45:33.825154+00:00,3,1733312733.853106,2024-12-04T11:45:33.853106+00:00,1733313224.791478,2024-12-04T11:53:44.791478+00:00,,,,,,01122024_1500_11,recovered_unique,high,CSN17,3,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.5,0.0,11.666666666666666,0.0,67.0,33.0,0.0,0.0,0.0,,01122024_1500_11,2024-12-01,15:00,11,recovered_unique,high,True,CSN1;CSN11;CSN17,3,21,1733239553.326,2024-12-03T15:25:53.326000+00:00,1733417907.454956,2024-12-05T16:58:27.454956+00:00,2972.5688159346582
CSN17,11,67502daf-8470-8008-be19-091cb20753e8,ID Sharing Assistance,gpt-4o,1733307824.423347,2024-12-04T10:23:44.423347+00:00,8,1733307824.426665,2024-12-04T10:23:44.426665+00:00,1733308411.254776,2024-12-04T10:33:31.254776+00:00,,,,,,04122024_1023_17,recovered_unique,high,CSN17,8,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.5,0.0,8.375,25.0,50.0,0.0,25.0,0.0,0.0,,04122024_1023_17,2024-12-04,10:23,17,recovered_unique,high,True,CSN17,1,8,1733307824.426665,2024-12-04T10:23:44.426665+00:00,1733308411.254776,2024-12-04T10:33:31.254776+00:00,9.780468515555064
CSN17,12,674f44c9-0bac-8008-9326-dd0d9c9772b8,ID Confirmation and Assistance,gpt-4o,1733248201.267747,2024-12-03T17:50:01.267747+00:00,4,1733248200.733,2024-12-03T17:50:00.733000+00:00,1733248402.766,2024-12-03T17:53:22.766000+00:00,,,,,,03122024_1730_17,recovered_unique,high,CSN17,4,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.5,0.0,12.25,33.0,33.0,0.0,0.0,33.0,0.0,,03122024_1730_17,2024-12-03,17:30,17,recovered_unique,high,True,CSN17,1,4,1733248200.733,2024-12-03T17:50:00.733000+00:00,1733248402.766,2024-12-03T17:53:22.766000+00:00,3.3672166665395102
CSN17,13,674f3849-26e8-8008-84c1-a2210f38a1fc,ID Confirmation Request,gpt-4o,1733245001.543515,2024-12-03T16:56:41.543515+00:00,1,1733244764.308,2024-12-03T16:52:44.308000+00:00,1733244764.308,2024-12-03T16:52:44.308000+00:00,,,,,,03122024_1615_17,recovered_unique,high,CSN17,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03122024_1615_17,2024-12-03,16:15,17,recovered_unique,high,True,CSN17,1,1,1733244764.308,2024-12-03T16:52:44.308000+00:00,1733244764.308,2024-12-03T16:52:44.308000+00:00,0.0
CSN17,14,674f248f-c2e0-8008-aebd-de781e5a8c92,ID and Assistance,gpt-4o,1733239951.945915,2024-12-03T15:32:31.945915+00:00,10,1733239951.467,2024-12-03T15:32:31.467000+00:00,1733240401.619,2024-12-03T15:40:01.619000+00:00,,,,,,03122024_1532_17,recovered_unique,medium,CSN17,10,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,70.0,18.5,20.0,40.0,20.0,10.0,10.0,0.0,,03122024_1532_17,2024-12-03,15:32,17,recovered_unique,,True,CSN17,1,10,1733239951.467,2024-12-03T15:32:31.467000+00:00,1733240401.619,2024-12-03T15:40:01.619000+00:00,7.502533332506815
CSN17,15,674f104d-7da4-8008-ae29-91ff20c4c3be,ID Confirmation and Assistance,gpt-4o,1733234765.849245,2024-12-03T14:06:05.849245+00:00,9,1733234765.223,2024-12-03T14:06:05.223000+00:00,1733235731.635,2024-12-03T14:22:11.635000+00:00,,,,,,03122024_1345_17,recovered_unique,high,CSN17,8,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,12.5,5.375,40.0,40.0,10.0,0.0,10.0,0.0,,03122024_1345_17,2024-12-03,13:45,17,recovered_unique,high,True,CSN17,1,9,1733234765.223,2024-12-03T14:06:05.223000+00:00,1733235731.635,2024-12-03T14:22:11.635000+00:00,16.106866665681203
CSN17,16,674efdda-6028-8008-af5e-2be83ad87939,Infinitive Definition and Usage,gpt-4o,1733230042.605212,2024-12-03T12:47:22.605212+00:00,1,1733230042.159,2024-12-03T12:47:22.159000+00:00,1733230042.159,2024-12-03T12:47:22.159000+00:00,,,,,,03122024_1247_0,synthetic_from_conv_time,synthetic_low,CSN17,1,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,,03122024_1247_0,2024-12-03,12:47,0,synthetic_from_conv_time,synthetic_low,True,CSN17;CSN2,2,34,1733230032.114,2024-12-03T12:47:12.114000+00:00,1733230912.541,2024-12-03T13:01:52.541000+00:00,14.67378333012263
CSN17,17,674f00d0-b794-8008-a2ba-d8837b71519f,ID Confirmation Assistance,gpt-4o,1733230801.031833,2024-12-03T13:00:01.031833+00:00,3,1733230800.486,2024-12-03T13:00:00.486000+00:00,1733231524.102,2024-12-03T13:12:04.102000+00:00,,,,,,03122024_1230_17,recovered_unique,high,CSN17,3,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.5,33.0,7.666666666666667,50.0,50.0,0.0,0.0,0.0,0.0,,03122024_1230_17,2024-12-03,12:30,17,recovered_unique,high,True,CSN17,1,3,1733230800.486,2024-12-03T13:00:00.486000+00:00,1733231524.102,2024-12-03T13:12:04.102000+00:00,12.060266665617624
CSN17,18,674eef4d-6888-8008-857f-941cb97d577a,ID Confirmation Assistance,gpt-4o,1733226318.184048,2024-12-03T11:45:18.184048+00:00,12,1733226317.201,2024-12-03T11:45:17.201000+00:00,1733226953.987,2024-12-03T11:55:53.987000+00:00,,,,,,03122024_1145_17,recovered_unique,medium,CSN17,12,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,50.0,10.25,30.0,20.0,20.0,10.0,10.0,10.0,,03122024_1145_17,2024-12-03,11:45,17,recovered_unique,,True,CSN17,1,12,1733226317.201,2024-12-03T11:45:17.201000+00:00,1733226953.987,2024-12-03T11:55:53.987000+00:00,10.613100000222524
CSN17,19,674edca9-116c-8008-9edf-d11899a125ae,ID Update Confirmation,gpt-4o,1733221545.364851,2024-12-03T10:25:45.364851+00:00,7,1733221544.86,2024-12-03T10:25:44.860000+00:00,1733222179.331,2024-12-03T10:36:19.331000+00:00,,,,,,03122024_1000_17,recovered_unique,high,CSN17,7,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,4.428571428571429,14.0,57.0,0.0,0.0,14.0,14.0,,03122024_1000_17,2024-12-03,10:00,17,recovered_unique,high,True,CSN17,1,7,1733221544.86,2024-12-03T10:25:44.860000+00:00,1733222179.331,2024-12-03T10:36:19.331000+00:00,10.57451666990916
CSN17,20,674da5d4-4be8-8008-8dad-c3881fa4cd6c,ID Confirmation Assistance,gpt-4o,1733141972.476677,2024-12-02T12:19:32.476677+00:00,5,1733141972.043,2024-12-02T12:19:32.043000+00:00,1733142360.768,2024-12-02T12:26:00.768000+00:00,,,,,,02122024_1200_17,recovered_unique,high,CSN17,5,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.5,60.0,6.2,40.0,20.0,20.0,20.0,0.0,0.0,,02122024_1200_17,2024-12-02,12:00,17,recovered_unique,high,True,CSN17,1,5,1733141972.043,2024-12-02T12:19:32.043000+00:00,1733142360.768,2024-12-02T12:26:00.768000+00:00,6.478749998410543
CSN17,21,6748612d-c46c-8008-9a1e-0269d57a4fb1,Fartas en Esperanto,gpt-4o,1732796717.980413,2024-11-28T12:25:17.980413+00:00,2,1732796717.572,2024-11-28T12:25:17.572000+00:00,1732797579.018,2024-11-28T12:39:39.018000+00:00,,,,,,28112024_1225_0,synthetic_from_conv_time,synthetic_low,CSN17,2,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4.5,50.0,0.0,0.0,0.0,0.0,50.0,,28112024_1225_0,2024-11-28,12:25,0,synthetic_from_conv_time,synthetic_low,False,CSN17;CSN7,2,6,1732796717.572,2024-11-28T12:25:17.572000+00:00,1732797713.69,2024-11-28T12:41:53.690000+00:00,16.601966667175294
CSN18,0,6751d873-96a8-8008-a582-db1654bcc950,ID Acknowledgment,gpt-4o,1733417075.803214,2024-12-05T16:44:35.803214+00:00,9,1733417075.807141,2024-12-05T16:44:35.807141+00:00,1733417714.593423,2024-12-05T16:55:14.593423+00:00,,,,,,05122024_1615_18,recovered_unique,high,CSN18,9,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,20.0,6.222,50.0,25.0,0.0,25.0,0.0,0.0,,05122024_1615_18,2024-12-05,16:15,18,recovered_unique,high,True,CSN18,1,9,1733417075.807141,2024-12-05T16:44:35.807141+00:00,1733417714.593423,2024-12-05T16:55:14.593423+00:00,10.646438030401866
CSN18,1,6751c4e2-9e7c-8008-ade1-815668b77369,ID Update Confirmation,gpt-4o,1733412066.869837,2024-12-05T15:21:06.869837+00:00,7,1733412066.873486,2024-12-05T15:21:06.873486+00:00,1733412653.36202,2024-12-05T15:30:53.362020+00:00,,,,,,05122024_1500_18,recovered_unique,high,CSN18,7,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,5.142857142857143,100.0,0.0,0.0,0.0,0.0,0.0,,05122024_1500_18,2024-12-05,15:00,18,recovered_unique,high,True,CSN18,1,7,1733412066.873486,2024-12-05T15:21:06.873486+00:00,1733412653.36202,2024-12-05T15:30:53.362020+00:00,9.774808899561563
CSN18,2,675182e8-8934-8008-ba8d-99b92caa557a,ID Update Confirmation,gpt-4o,1733395176.801105,2024-12-05T10:39:36.801105+00:00,1,1733395176.805191,2024-12-05T10:39:36.805191+00:00,1733395176.805191,2024-12-05T10:39:36.805191+00:00,,,,,,05122024_1038_18,recovered_unique,high,CSN18,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,05122024_1038_18,2024-12-05,10:38,18,recovered_unique,high,True,CSN18,1,1,1733395176.805191,2024-12-05T10:39:36.805191+00:00,1733395176.805191,2024-12-05T10:39:36.805191+00:00,0.0
CSN18,3,67506550-fd24-8008-83e4-989c090969d0,Baza Vortaro en Esperanto,gpt-4o,1733322065.172697,2024-12-04T14:21:05.172697+00:00,1,1733322065.183039,2024-12-04T14:21:05.183039+00:00,1733322065.183039,2024-12-04T14:21:05.183039+00:00,,,,,,04122024_1421_0,synthetic_from_conv_time,synthetic_low,CSN18,1,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.5,0.0,8.0,0.0,0.0,100.0,0.0,0.0,0.0,,04122024_1421_0,2024-12-04,14:21,0,synthetic_from_conv_time,synthetic_low,True,CSN18,1,1,1733322065.183039,2024-12-04T14:21:05.183039+00:00,1733322065.183039,2024-12-04T14:21:05.183039+00:00,0.0
CSN18,4,67502faa-4a14-8008-bc6e-3a8c165294e2,ID Assistance Request,o1-mini,1733308330.857893,2024-12-04T10:32:10.857893+00:00,11,1733308330.861773,2024-12-04T10:32:10.861773+00:00,1733309019.320286,2024-12-04T10:43:39.320286+00:00,,,,,,04122024_1000_18,recovered_unique,high,CSN18,11,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,10.0,4.545,30.0,20.0,10.0,20.0,10.0,10.0,,04122024_1000_18,2024-12-04,10:00,18,recovered_unique,high,True,CSN18,1,11,1733308330.861773,2024-12-04T10:32:10.861773+00:00,1733309019.320286,2024-12-04T10:43:39.320286+00:00,11.47430855035782
CSN18,5,675084c9-3fb4-8008-b912-57ae483321b2,ID Confirmation Request,gpt-4o,1733330121.556614,2024-12-04T16:35:21.556614+00:00,13,1733330121.576754,2024-12-04T16:35:21.576754+00:00,1733331105.512055,2024-12-04T16:51:45.512055+00:00,,,,,,04122024_1615_18,recovered_unique,high,CSN18,13,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,70.0,8.5,20.0,40.0,20.0,10.0,10.0,0.0,,04122024_1615_18,2024-12-04,16:15,18,recovered_unique,high,True,CSN18,1,13,1733330121.576754,2024-12-04T16:35:21.576754+00:00,1733331105.512055,2024-12-04T16:51:45.512055+00:00,16.39892168045044
CSN18,6,67507312-4acc-8008-b57c-6a588a56f33e,ID Confirmation and Assistance,gpt-4o,1733325586.943207,2024-12-04T15:19:46.943207+00:00,15,1733325586.952644,2024-12-04T15:19:46.952644+00:00,1733326414.196374,2024-12-04T15:33:34.196374+00:00,,,,,,04122024_1520_18,recovered_unique,high,CSN18,15,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.5,0.0,5.6,40.0,20.0,20.0,10.0,10.0,0.0,,04122024_1520_18,2024-12-04,15:20,18,recovered_unique,high,True,CSN18,1,15,1733325586.952644,2024-12-04T15:19:46.952644+00:00,1733326414.196374,2024-12-04T15:33:34.196374+00:00,13.787395497163136
CSN18,7,67505f34-e510-8008-b48c-c492399446cb,Infinitive in Language,gpt-4o,1733320501.157042,2024-12-04T13:55:01.157042+00:00,16,1733320501.163253,2024-12-04T13:55:01.163253+00:00,1733321601.671158,2024-12-04T14:13:21.671158+00:00,,,,,,04122024_1402_18,recovered_unique,high,CSN18,16,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,4.25,80.0,10.0,0.0,10.0,0.0,0.0,,04122024_1402_18,2024-12-04,14:02,18,recovered_unique,high,True,CSN18,1,16,1733320501.163253,2024-12-04T13:55:01.163253+00:00,1733321601.671158,2024-12-04T14:13:21.671158+00:00,18.34179841677348
CSN18,8,67505069-1d8c-8008-a9b8-0ac732c5f8e3,ID Update Confirmation,gpt-4o,1733316713.380575,2024-12-04T12:51:53.380575+00:00,15,1733316713.384329,2024-12-04T12:51:53.384329+00:00,1733317834.152227,2024-12-04T13:10:34.152227+00:00,,,,,,04122024_1230_18,recovered_unique,high,CSN18,15,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,70.0,9.6,40.0,30.0,10.0,10.0,10.0,0.0,,04122024_1230_18,2024-12-04,12:30,18,recovered_unique,high,True,CSN18,1,15,1733316713.384329,2024-12-04T12:51:53.384329+00:00,1733317834.152227,2024-12-04T13:10:34.152227+00:00,18.679464964071908
CSN18,9,675040fe-c13c-8008-b921-c98f4888a5c1,ID Update Confirmation,gpt-4o,1733312767.013256,2024-12-04T11:46:07.013256+00:00,16,1733312767.016681,2024-12-04T11:46:07.016681+00:00,1733313496.275201,2024-12-04T11:58:16.275201+00:00,,,,,,04122024_1145_18,recovered_unique,high,CSN18,16,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,60.0,8.25,20.0,20.0,20.0,20.0,15.0,5.0,,04122024_1145_18,2024-12-04,11:45,18,recovered_unique,high,True,CSN18,1,16,1733312767.016681,2024-12-04T11:46:07.016681+00:00,1733313496.275201,2024-12-04T11:58:16.275201+00:00,12.15430866877238
CSN18,10,674f4317-c830-8008-a1af-6abdffb1b9de,Help with Summarizing,gpt-4o,1733247768.550002,2024-12-03T17:42:48.550002+00:00,33,1733247767.127,2024-12-03T17:42:47.127000+00:00,1733249734.654,2024-12-03T18:15:34.654000+00:00,,,,,,03122024_1750_18,imputed_from_multi_candidates,imputed_medium,CSN18,0,,,,,,,,,,,,,,,,,,,'dict' object has no attribute 'strip',03122024_1750_18,2024-12-03,17:50,18,imputed_from_multi_candidates,imputed_medium,True,CSN18,1,33,1733247767.127,2024-12-03T17:42:47.127000+00:00,1733249734.654,2024-12-03T18:15:34.654000+00:00,32.79211666584015
CSN18,11,674f3403-4e30-8008-9aa5-afd019d4ae24,ID Verification Assistance,gpt-4o,1733243907.532412,2024-12-03T16:38:27.532412+00:00,9,1733243907.005,2024-12-03T16:38:27.005000+00:00,1733245024.251,2024-12-03T16:57:04.251000+00:00,,,,,,03122024_1615_18,recovered_unique,high,CSN18,8,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,7.125,0.0,40.0,20.0,20.0,0.0,20.0,,03122024_1615_18,2024-12-03,16:15,18,recovered_unique,high,True,CSN18,1,9,1733243907.005,2024-12-03T16:38:27.005000+00:00,1733245024.251,2024-12-03T16:57:04.251000+00:00,18.62076666355133
CSN18,12,674f10a4-9900-8008-b1c5-7190f81aa209,ID Assistance Request,gpt-4o,1733234853.594775,2024-12-03T14:07:33.594775+00:00,1,1733234852.279,2024-12-03T14:07:32.279000+00:00,1733234852.279,2024-12-03T14:07:32.279000+00:00,,,,,,03122024_1345_18,recovered_unique,high,CSN18,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03122024_1345_18,2024-12-03,13:45,18,recovered_unique,high,True,CSN18,1,1,1733234852.279,2024-12-03T14:07:32.279000+00:00,1733234852.279,2024-12-03T14:07:32.279000+00:00,0.0
CSN18,13,674f017c-4e30-8008-a233-64ac198ef8c7,ID Provided Assistance,gpt-4o,1733230973.005296,2024-12-03T13:02:53.005296+00:00,8,1733230972.049,2024-12-03T13:02:52.049000+00:00,1733231606.778,2024-12-03T13:13:26.778000+00:00,,,,,,03122024_1302_18,recovered_unique,high,CSN18,8,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.5,25.0,3.75,50.0,12.5,12.5,12.5,12.5,0.0,,03122024_1302_18,2024-12-03,13:02,18,recovered_unique,high,True,CSN18,1,8,1733230972.049,2024-12-03T13:02:52.049000+00:00,1733231606.778,2024-12-03T13:13:26.778000+00:00,10.578816668192546
CSN18,14,67486246-f4a4-8008-b99e-4ba7578e3710,Meaning of Number 18,gpt-4o,1732796999.252502,2024-11-28T12:29:59.252502+00:00,10,1732796998.748,2024-11-28T12:29:58.748000+00:00,1732797721.94,2024-11-28T12:42:01.940000+00:00,,,,,,28112024_1229_0,synthetic_from_conv_time,synthetic_low,CSN18,10,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,30.0,3.5,40.0,20.0,0.0,0.0,20.0,20.0,,28112024_1229_0,2024-11-28,12:29,0,synthetic_from_conv_time,synthetic_low,False,CSN18,1,10,1732796998.748,2024-11-28T12:29:58.748000+00:00,1732797721.94,2024-11-28T12:42:01.940000+00:00,12.053200002511344
